Datetime [UTC+10.00],Baro [m],Earth tides [m**2/s**2],Smith [m],Smith_corrected [m]
06/11/2015 04:45:00,10.1828,,85.612,85.6454
06/11/2015 05:00:00,10.1815,,85.612,85.6443
06/11/2015 05:15:00,10.1801,,85.613,85.6435
06/11/2015 05:30:00,10.1787,,85.615,85.6439
06/11/2015 05:45:00,10.1778,,85.615,85.6421
06/11/2015 06:00:00,10.1767,,85.617,85.6422
06/11/2015 06:15:00,10.1749,,85.619,85.6426
06/11/2015 06:30:00,10.173,,85.621,85.6432
06/11/2015 06:45:00,10.1717,,85.622,85.6427
06/11/2015 07:00:00,10.1702,,85.624,85.6436
06/11/2015 07:15:00,10.1678,,85.626,85.6439
06/11/2015 07:30:00,10.1649,,85.628,85.6447
06/11/2015 07:45:00,10.1615,,85.631,85.6464
06/11/2015 08:00:00,10.1582,,85.631,85.6454
06/11/2015 08:15:00,10.1561,,85.632,85.6457
06/11/2015 08:30:00,10.1543,,85.633,85.6462
06/11/2015 08:45:00,10.1523,,85.636,85.6486
06/11/2015 09:00:00,10.1503,,85.635,85.6473
06/11/2015 09:15:00,10.1487,,85.636,85.6483
06/11/2015 09:30:00,10.1472,,85.636,85.6485
06/11/2015 09:45:00,10.1455,,85.637,85.6497
06/11/2015 10:00:00,10.144,,85.635,85.6481
06/11/2015 10:15:00,10.143,,85.636,85.6498
06/11/2015 10:30:00,10.1426,,85.634,85.6487
06/11/2015 10:45:00,10.1431,,85.634,85.6497
06/11/2015 11:00:00,10.1439,,85.633,85.65
06/11/2015 11:15:00,10.1441,,85.633,85.6514
06/11/2015 11:30:00,10.1444,,85.634,85.6537
06/11/2015 11:45:00,10.1455,,85.632,85.6535
06/11/2015 12:00:00,10.1464,,85.629,85.6519
06/11/2015 12:15:00,10.1459,,85.627,85.6514
06/11/2015 12:30:00,10.1461,,85.624,85.65
06/11/2015 12:45:00,10.1492,,85.624,85.652
06/11/2015 13:00:00,10.1531,,85.622,85.6516
06/11/2015 13:15:00,10.1563,,85.62,85.6515
06/11/2015 13:30:00,10.1589,,85.62,85.6528
06/11/2015 13:45:00,10.1603,,85.617,85.6512
06/11/2015 14:00:00,10.1613,,85.615,85.6503
06/11/2015 14:15:00,10.1624,,85.613,85.6494
06/11/2015 14:30:00,10.164,,85.613,85.6504
06/11/2015 14:45:00,10.167,,85.611,85.6492
06/11/2015 15:00:00,10.1698,,85.609,85.6481
06/11/2015 15:15:00,10.1706,,85.611,85.6503
06/11/2015 15:30:00,10.1709,,85.61,85.649
06/11/2015 15:45:00,10.1722,,85.609,85.6481
06/11/2015 16:00:00,10.1734,,85.608,85.6468
06/11/2015 16:15:00,10.1736,,85.608,85.6466
06/11/2015 16:30:00,10.1737,,85.609,85.6475
06/11/2015 16:45:00,10.1745,,85.608,85.6459
06/11/2015 17:00:00,10.1752,,85.61,85.647
06/11/2015 17:15:00,10.1752,,85.611,85.647
06/11/2015 17:30:00,10.1748,,85.613,85.6476
06/11/2015 17:45:00,10.1743,,85.613,85.6468
06/11/2015 18:00:00,10.1736,,85.615,85.6479
06/11/2015 18:15:00,10.1727,,85.616,85.648
06/11/2015 18:30:00,10.1715,,85.617,85.6485
06/11/2015 18:45:00,10.1698,,85.618,85.6485
06/11/2015 19:00:00,10.1681,,85.62,85.6494
06/11/2015 19:15:00,10.1673,,85.619,85.6479
06/11/2015 19:30:00,10.1667,,85.621,85.6492
06/11/2015 19:45:00,10.1654,,85.62,85.648
06/11/2015 20:00:00,10.1642,,85.62,85.6477
06/11/2015 20:15:00,10.1635,,85.62,85.6478
06/11/2015 20:30:00,10.1631,,85.619,85.647
06/11/2015 20:45:00,10.1632,,85.619,85.6476
06/11/2015 21:00:00,10.1636,,85.618,85.6469
06/11/2015 21:15:00,10.1639,,85.619,85.6487
06/11/2015 21:30:00,10.1642,,85.616,85.6463
06/11/2015 21:45:00,10.1645,,85.615,85.6462
06/11/2015 22:00:00,10.165,,85.612,85.6442
06/11/2015 22:15:00,10.1662,,85.61,85.6435
06/11/2015 22:30:00,10.168,,85.607,85.6419
06/11/2015 22:45:00,10.1704,,85.605,85.6414
06/11/2015 23:00:00,10.1729,,85.605,85.6432
06/11/2015 23:15:00,10.1749,,85.603,85.6429
06/11/2015 23:30:00,10.1765,,85.602,85.6432
06/11/2015 23:45:00,10.1778,,85.601,85.6436
07/11/2015 00:00:00,10.179,,85.602,85.646
07/11/2015 00:15:00,10.1802,,85.599,85.6443
07/11/2015 00:30:00,10.1813,,85.595,85.6418
07/11/2015 00:45:00,10.1821,,85.595,85.6428
07/11/2015 01:00:00,10.1835,,85.593,85.6418
07/11/2015 01:15:00,10.1867,,85.592,85.642
07/11/2015 01:30:00,10.1902,,85.592,85.6429
07/11/2015 01:45:00,10.1927,,85.592,85.6436
07/11/2015 02:00:00,10.1944,,85.592,85.6441
07/11/2015 02:15:00,10.195,,85.593,85.645
07/11/2015 02:30:00,10.1953,,85.593,85.6448
07/11/2015 02:45:00,10.1962,,85.593,85.6443
07/11/2015 03:00:00,10.197,,85.595,85.6456
07/11/2015 03:15:00,10.1973,,85.596,85.6461
07/11/2015 03:30:00,10.1969,,85.594,85.6433
07/11/2015 03:45:00,10.1953,,85.597,85.6451
07/11/2015 04:00:00,10.1937,,85.598,85.645
07/11/2015 04:15:00,10.1935,,85.6,85.646
07/11/2015 04:30:00,10.1936,,85.601,85.6456
07/11/2015 04:45:00,10.1933,,85.602,85.6452
07/11/2015 05:00:00,10.1922,,85.605,85.6465
07/11/2015 05:15:00,10.1889,,85.607,85.6462
07/11/2015 05:30:00,10.1855,,85.612,85.6493
07/11/2015 05:45:00,10.184,,85.613,85.6486
07/11/2015 06:00:00,10.1827,,85.617,85.6507
07/11/2015 06:15:00,10.1802,,85.619,85.6506
07/11/2015 06:30:00,10.1772,,85.622,85.6517
07/11/2015 06:45:00,10.174,,85.624,85.6514
07/11/2015 07:00:00,10.1705,,85.625,85.6503
07/11/2015 07:15:00,10.1669,,85.63,85.6534
07/11/2015 07:30:00,10.1634,,85.632,85.6537
07/11/2015 07:45:00,10.1605,,85.634,85.6546
07/11/2015 08:00:00,10.1577,,85.635,85.6546
07/11/2015 08:15:00,10.1543,,85.636,85.6542
07/11/2015 08:30:00,10.1511,,85.638,85.6549
07/11/2015 08:45:00,10.1492,,85.64,85.6559
07/11/2015 09:00:00,10.1477,,85.642,85.6571
07/11/2015 09:15:00,10.1457,,85.641,85.6559
07/11/2015 09:30:00,10.1437,,85.643,85.658
07/11/2015 09:45:00,10.1416,,85.643,85.6577
07/11/2015 10:00:00,10.1399,,85.642,85.657
07/11/2015 10:15:00,10.1397,,85.643,85.6586
07/11/2015 10:30:00,10.1398,,85.638,85.6545
07/11/2015 10:45:00,10.1392,,85.643,85.6605
07/11/2015 11:00:00,10.1387,,85.639,85.6575
07/11/2015 11:15:00,10.1389,,85.639,85.6587
07/11/2015 11:30:00,10.1394,,85.638,85.6591
07/11/2015 11:45:00,10.1395,,85.636,85.6584
07/11/2015 12:00:00,10.1401,,85.634,85.6578
07/11/2015 12:15:00,10.1418,,85.631,85.6565
07/11/2015 12:30:00,10.1441,,85.629,85.6562
07/11/2015 12:45:00,10.1466,,85.626,85.6548
07/11/2015 13:00:00,10.1493,,85.625,85.6552
07/11/2015 13:15:00,10.1524,,85.623,85.655
07/11/2015 13:30:00,10.1554,,85.622,85.6554
07/11/2015 13:45:00,10.1574,,85.622,85.6566
07/11/2015 14:00:00,10.1591,,85.621,85.657
07/11/2015 14:15:00,10.161,,85.62,85.6571
07/11/2015 14:30:00,10.1624,,85.62,85.6579
07/11/2015 14:45:00,10.1623,,85.62,85.6582
07/11/2015 15:00:00,10.1621,,85.62,85.6582
07/11/2015 15:15:00,10.1631,,85.618,85.6565
07/11/2015 15:30:00,10.1641,,85.618,85.6566
07/11/2015 15:45:00,10.1643,,85.618,85.6566
07/11/2015 16:00:00,10.1644,,85.618,85.6565
07/11/2015 16:15:00,10.1652,,85.617,85.6551
07/11/2015 16:30:00,10.1662,,85.618,85.6556
07/11/2015 16:45:00,10.1671,,85.619,85.6558
07/11/2015 17:00:00,10.1674,,85.62,85.6557
07/11/2015 17:15:00,10.1664,,85.622,85.6565
07/11/2015 17:30:00,10.165,,85.623,85.6563
07/11/2015 17:45:00,10.1637,,85.625,85.657
07/11/2015 18:00:00,10.1625,,85.627,85.6581
07/11/2015 18:15:00,10.1616,,85.627,85.657
07/11/2015 18:30:00,10.1605,,85.629,85.6579
07/11/2015 18:45:00,10.1587,,85.631,85.659
07/11/2015 19:00:00,10.1569,,85.631,85.6583
07/11/2015 19:15:00,10.1556,,85.632,85.6586
07/11/2015 19:30:00,10.1545,,85.632,85.6581
07/11/2015 19:45:00,10.1535,,85.633,85.6586
07/11/2015 20:00:00,10.1524,,85.631,85.6563
07/11/2015 20:15:00,10.1508,,85.63,85.6552
07/11/2015 20:30:00,10.1499,,85.631,85.6562
07/11/2015 20:45:00,10.1511,,85.63,85.6554
07/11/2015 21:00:00,10.1527,,85.63,85.6557
07/11/2015 21:15:00,10.1531,,85.631,85.6572
07/11/2015 21:30:00,10.153,,85.631,85.6579
07/11/2015 21:45:00,10.1524,,85.631,85.6586
07/11/2015 22:00:00,10.1519,,85.631,85.6595
07/11/2015 22:15:00,10.1523,,85.631,85.6601
07/11/2015 22:30:00,10.1526,,85.631,85.6611
07/11/2015 22:45:00,10.1519,,85.631,85.662
07/11/2015 23:00:00,10.1511,,85.631,85.6629
07/11/2015 23:15:00,10.1512,,85.629,85.6622
07/11/2015 23:30:00,10.1517,,85.63,85.6643
07/11/2015 23:45:00,10.1527,,85.63,85.6653
08/11/2015 00:00:00,10.1535,,85.63,85.6661
08/11/2015 00:15:00,10.1532,,85.628,85.6649
08/11/2015 00:30:00,10.1529,,85.624,85.662
08/11/2015 00:45:00,10.1536,,85.626,85.6647
08/11/2015 01:00:00,10.1552,,85.624,85.6636
08/11/2015 01:15:00,10.1587,,85.625,85.6652
08/11/2015 01:30:00,10.1623,,85.625,85.6659
08/11/2015 01:45:00,10.1645,,85.626,85.6672
08/11/2015 02:00:00,10.1657,,85.627,85.6686
08/11/2015 02:15:00,10.1659,,85.627,85.6683
08/11/2015 02:30:00,10.1655,,85.629,85.6699
08/11/2015 02:45:00,10.1646,,85.629,85.6692
08/11/2015 03:00:00,10.1636,,85.629,85.6685
08/11/2015 03:15:00,10.163,,85.63,85.6688
08/11/2015 03:30:00,10.1625,,85.631,85.6692
08/11/2015 03:45:00,10.1619,,85.633,85.6701
08/11/2015 04:00:00,10.161,,85.634,85.6697
08/11/2015 04:15:00,10.1596,,85.635,85.6694
08/11/2015 04:30:00,10.1581,,85.637,85.6694
08/11/2015 04:45:00,10.1569,,85.64,85.6706
08/11/2015 05:00:00,10.1554,,85.641,85.6698
08/11/2015 05:15:00,10.1532,,85.644,85.6704
08/11/2015 05:30:00,10.1506,,85.645,85.6687
08/11/2015 05:45:00,10.1473,,85.649,85.6702
08/11/2015 06:00:00,10.144,,85.651,85.6694
08/11/2015 06:15:00,10.1413,,85.65,85.666
08/11/2015 06:30:00,10.1385,,85.653,85.6666
08/11/2015 06:45:00,10.1351,,85.657,85.6681
08/11/2015 07:00:00,10.1318,,85.66,85.6688
08/11/2015 07:15:00,10.1293,,85.666,85.6728
08/11/2015 07:30:00,10.1265,,85.667,85.6718
08/11/2015 07:45:00,10.1223,,85.668,85.6708
08/11/2015 08:00:00,10.1182,,85.67,85.6707
08/11/2015 08:15:00,10.1156,,85.672,85.6714
08/11/2015 08:30:00,10.1132,,85.676,85.6741
08/11/2015 08:45:00,10.1103,,85.676,85.673
08/11/2015 09:00:00,10.1073,,85.677,85.6732
08/11/2015 09:15:00,10.1046,,85.678,85.6735
08/11/2015 09:30:00,10.1023,,85.678,85.6731
08/11/2015 09:45:00,10.1008,,85.678,85.6733
08/11/2015 10:00:00,10.0996,,85.678,85.6738
08/11/2015 10:15:00,10.0985,,85.679,85.6751
08/11/2015 10:30:00,10.0977,,85.678,85.6746
08/11/2015 10:45:00,10.0972,,85.676,85.6732
08/11/2015 11:00:00,10.0969,,85.678,85.676
08/11/2015 11:15:00,10.0964,,85.676,85.6752
08/11/2015 11:30:00,10.0961,,85.674,85.6742
08/11/2015 11:45:00,10.0961,,85.674,85.6754
08/11/2015 12:00:00,10.0966,,85.671,85.6733
08/11/2015 12:15:00,10.0978,,85.669,85.6724
08/11/2015 12:30:00,10.0997,,85.668,85.6726
08/11/2015 12:45:00,10.1025,,85.666,85.6723
08/11/2015 13:00:00,10.1056,,85.665,85.6728
08/11/2015 13:15:00,10.1087,,85.665,85.6742
08/11/2015 13:30:00,10.1116,,85.663,85.6733
08/11/2015 13:45:00,10.1138,,85.662,85.6735
08/11/2015 14:00:00,10.1158,,85.66,85.6727
08/11/2015 14:15:00,10.1178,,85.661,85.6747
08/11/2015 14:30:00,10.1198,,85.661,85.6757
08/11/2015 14:45:00,10.1222,,85.661,85.6763
08/11/2015 15:00:00,10.124,,85.661,85.6766
08/11/2015 15:15:00,10.1241,,85.661,85.677
08/11/2015 15:30:00,10.1236,,85.66,85.6758
08/11/2015 15:45:00,10.1233,,85.66,85.676
08/11/2015 16:00:00,10.1232,,85.66,85.6758
08/11/2015 16:15:00,10.1237,,85.662,85.6776
08/11/2015 16:30:00,10.1243,,85.662,85.6772
08/11/2015 16:45:00,10.1245,,85.663,85.6775
08/11/2015 17:00:00,10.1243,,85.665,85.6784
08/11/2015 17:15:00,10.1238,,85.665,85.6773
08/11/2015 17:30:00,10.123,,85.667,85.6778
08/11/2015 17:45:00,10.1221,,85.669,85.6787
08/11/2015 18:00:00,10.121,,85.671,85.6798
08/11/2015 18:15:00,10.1199,,85.673,85.6809
08/11/2015 18:30:00,10.1185,,85.674,85.6813
08/11/2015 18:45:00,10.1163,,85.675,85.6812
08/11/2015 19:00:00,10.1141,,85.677,85.6819
08/11/2015 19:15:00,10.1129,,85.678,85.6823
08/11/2015 19:30:00,10.1119,,85.677,85.6807
08/11/2015 19:45:00,10.1107,,85.677,85.6804
08/11/2015 20:00:00,10.1098,,85.678,85.6815
08/11/2015 20:15:00,10.1095,,85.679,85.6825
08/11/2015 20:30:00,10.1093,,85.679,85.6822
08/11/2015 20:45:00,10.109,,85.678,85.6813
08/11/2015 21:00:00,10.1087,,85.677,85.6803
08/11/2015 21:15:00,10.1084,,85.677,85.6806
08/11/2015 21:30:00,10.1084,,85.675,85.6793
08/11/2015 21:45:00,10.109,,85.674,85.6788
08/11/2015 22:00:00,10.11,,85.673,85.679
08/11/2015 22:15:00,10.1112,,85.672,85.6788
08/11/2015 22:30:00,10.1124,,85.669,85.677
08/11/2015 22:45:00,10.113,,85.667,85.6761
08/11/2015 23:00:00,10.1139,,85.667,85.6773
08/11/2015 23:15:00,10.1161,,85.665,85.6767
08/11/2015 23:30:00,10.1183,,85.662,85.6749
08/11/2015 23:45:00,10.1192,,85.661,85.6751
09/11/2015 00:00:00,10.1202,,85.661,85.676
09/11/2015 00:15:00,10.1228,,85.659,85.6753
09/11/2015 00:30:00,10.1255,,85.657,85.6744
09/11/2015 00:45:00,10.127,,85.657,85.6754
09/11/2015 01:00:00,10.1285,,85.655,85.6742
09/11/2015 01:15:00,10.131,,85.655,85.6752
09/11/2015 01:30:00,10.1334,,85.656,85.6768
09/11/2015 01:45:00,10.1349,,85.656,85.6771
09/11/2015 02:00:00,10.1357,,85.657,85.6785
09/11/2015 02:15:00,10.1354,,85.657,85.6784
09/11/2015 02:30:00,10.1347,,85.657,85.678
09/11/2015 02:45:00,10.134,,85.657,85.6776
09/11/2015 03:00:00,10.1333,,85.659,85.6789
09/11/2015 03:15:00,10.1328,,85.661,85.6803
09/11/2015 03:30:00,10.1321,,85.663,85.6813
09/11/2015 03:45:00,10.1313,,85.663,85.6803
09/11/2015 04:00:00,10.1299,,85.663,85.6787
09/11/2015 04:15:00,10.1269,,85.665,85.679
09/11/2015 04:30:00,10.1238,,85.668,85.6797
09/11/2015 04:45:00,10.1222,,85.669,85.679
09/11/2015 05:00:00,10.1205,,85.672,85.6798
09/11/2015 05:15:00,10.1176,,85.673,85.6784
09/11/2015 05:30:00,10.1143,,85.676,85.6792
09/11/2015 05:45:00,10.1113,,85.676,85.6768
09/11/2015 06:00:00,10.1086,,85.679,85.6775
09/11/2015 06:15:00,10.1064,,85.68,85.6761
09/11/2015 06:30:00,10.1044,,85.681,85.6749
09/11/2015 06:45:00,10.1028,,85.684,85.6757
09/11/2015 07:00:00,10.1011,,85.685,85.6751
09/11/2015 07:15:00,10.0988,,85.687,85.675
09/11/2015 07:30:00,10.0963,,85.69,85.6764
09/11/2015 07:45:00,10.0941,,85.692,85.6769
09/11/2015 08:00:00,10.0919,,85.693,85.6763
09/11/2015 08:15:00,10.0896,,85.694,85.6761
09/11/2015 08:30:00,10.0873,,85.695,85.6761
09/11/2015 08:45:00,10.0851,,85.695,85.6749
09/11/2015 09:00:00,10.0831,,85.696,85.6753
09/11/2015 09:15:00,10.0817,,85.698,85.677
09/11/2015 09:30:00,10.0805,,85.698,85.6769
09/11/2015 09:45:00,10.079,,85.699,85.678
09/11/2015 10:00:00,10.0776,,85.699,85.678
09/11/2015 10:15:00,10.0763,,85.698,85.677
09/11/2015 10:30:00,10.0753,,85.697,85.6765
09/11/2015 10:45:00,10.0746,,85.696,85.6762
09/11/2015 11:00:00,10.0743,,85.695,85.6759
09/11/2015 11:15:00,10.0748,,85.693,85.675
09/11/2015 11:30:00,10.0756,,85.691,85.6739
09/11/2015 11:45:00,10.0764,,85.689,85.6731
09/11/2015 12:00:00,10.0778,,85.686,85.6712
09/11/2015 12:15:00,10.0803,,85.683,85.67
09/11/2015 12:30:00,10.0833,,85.682,85.6705
09/11/2015 12:45:00,10.0866,,85.679,85.6693
09/11/2015 13:00:00,10.0898,,85.678,85.67
09/11/2015 13:15:00,10.0924,,85.674,85.6675
09/11/2015 13:30:00,10.0949,,85.674,85.669
09/11/2015 13:45:00,10.0979,,85.672,85.6685
09/11/2015 14:00:00,10.1008,,85.671,85.6691
09/11/2015 14:15:00,10.1034,,85.672,85.6715
09/11/2015 14:30:00,10.1056,,85.672,85.6728
09/11/2015 14:45:00,10.107,,85.67,85.6718
09/11/2015 15:00:00,10.108,,85.669,85.6719
09/11/2015 15:15:00,10.1085,,85.669,85.6725
09/11/2015 15:30:00,10.1092,,85.668,85.672
09/11/2015 15:45:00,10.111,,85.669,85.6737
09/11/2015 16:00:00,10.1127,,85.669,85.6739
09/11/2015 16:15:00,10.1133,,85.668,85.6728
09/11/2015 16:30:00,10.1137,,85.668,85.6724
09/11/2015 16:45:00,10.1143,,85.667,85.671
09/11/2015 17:00:00,10.1151,,85.669,85.6721
09/11/2015 17:15:00,10.1168,,85.668,85.6705
09/11/2015 17:30:00,10.118,,85.67,85.6716
09/11/2015 17:45:00,10.1168,,85.671,85.6716
09/11/2015 18:00:00,10.1152,,85.672,85.6718
09/11/2015 18:15:00,10.115,,85.673,85.672
09/11/2015 18:30:00,10.1149,,85.674,85.6723
09/11/2015 18:45:00,10.1137,,85.675,85.6726
09/11/2015 19:00:00,10.1125,,85.676,85.673
09/11/2015 19:15:00,10.1119,,85.674,85.6708
09/11/2015 19:30:00,10.1116,,85.673,85.6697
09/11/2015 19:45:00,10.1115,,85.673,85.6697
09/11/2015 20:00:00,10.1118,,85.673,85.6697
09/11/2015 20:15:00,10.1129,,85.674,85.6715
09/11/2015 20:30:00,10.114,,85.673,85.671
09/11/2015 20:45:00,10.114,,85.672,85.6706
09/11/2015 21:00:00,10.1137,,85.673,85.6722
09/11/2015 21:15:00,10.1135,,85.673,85.6728
09/11/2015 21:30:00,10.1134,,85.669,85.6697
09/11/2015 21:45:00,10.1136,,85.669,85.671
09/11/2015 22:00:00,10.1141,,85.668,85.6713
09/11/2015 22:15:00,10.1154,,85.667,85.6717
09/11/2015 22:30:00,10.1168,,85.665,85.6711
09/11/2015 22:45:00,10.1177,,85.662,85.6695
09/11/2015 23:00:00,10.1186,,85.661,85.6696
09/11/2015 23:15:00,10.1196,,85.659,85.6691
09/11/2015 23:30:00,10.1211,,85.658,85.6695
09/11/2015 23:45:00,10.1237,,85.656,85.6691
10/11/2015 00:00:00,10.1264,,85.656,85.6707
10/11/2015 00:15:00,10.1285,,85.655,85.6708
10/11/2015 00:30:00,10.1301,,85.655,85.6717
10/11/2015 00:45:00,10.1311,,85.657,85.6746
10/11/2015 01:00:00,10.1316,,85.654,85.6724
10/11/2015 01:15:00,10.1318,,85.653,85.6722
10/11/2015 01:30:00,10.1321,,85.652,85.6719
10/11/2015 01:45:00,10.1331,,85.651,85.6712
10/11/2015 02:00:00,10.1345,,85.652,85.6728
10/11/2015 02:15:00,10.1366,,85.651,85.6721
10/11/2015 02:30:00,10.1384,,85.65,85.6712
10/11/2015 02:45:00,10.1385,,85.651,85.6718
10/11/2015 03:00:00,10.1382,,85.652,85.6721
10/11/2015 03:15:00,10.1387,,85.653,85.6726
10/11/2015 03:30:00,10.139,,85.653,85.672
10/11/2015 03:45:00,10.138,,85.655,85.6726
10/11/2015 04:00:00,10.1366,,85.654,85.6702
10/11/2015 04:15:00,10.1358,,85.655,85.6699
10/11/2015 04:30:00,10.1349,,85.656,85.6694
10/11/2015 04:45:00,10.133,,85.657,85.6688
10/11/2015 05:00:00,10.1311,,85.659,85.6692
10/11/2015 05:15:00,10.13,,85.661,85.6695
10/11/2015 05:30:00,10.1287,,85.662,85.6689
10/11/2015 05:45:00,10.1263,,85.663,85.6678
10/11/2015 06:00:00,10.1237,,85.664,85.6668
10/11/2015 06:15:00,10.1214,,85.668,85.6688
10/11/2015 06:30:00,10.1191,,85.668,85.6666
10/11/2015 06:45:00,10.117,,85.67,85.6667
10/11/2015 07:00:00,10.1148,,85.672,85.6666
10/11/2015 07:15:00,10.1125,,85.673,85.6659
10/11/2015 07:30:00,10.11,,85.675,85.6661
10/11/2015 07:45:00,10.1074,,85.677,85.6665
10/11/2015 08:00:00,10.1047,,85.679,85.667
10/11/2015 08:15:00,10.1021,,85.681,85.6677
10/11/2015 08:30:00,10.0996,,85.683,85.6685
10/11/2015 08:45:00,10.097,,85.685,85.6696
10/11/2015 09:00:00,10.0945,,85.687,85.6709
10/11/2015 09:15:00,10.0924,,85.687,85.6701
10/11/2015 09:30:00,10.0905,,85.686,85.6688
10/11/2015 09:45:00,10.0883,,85.687,85.6694
10/11/2015 10:00:00,10.0865,,85.687,85.6696
10/11/2015 10:15:00,10.086,,85.687,85.67
10/11/2015 10:30:00,10.0859,,85.686,85.6697
10/11/2015 10:45:00,10.0853,,85.687,85.6713
10/11/2015 11:00:00,10.0847,,85.685,85.6701
10/11/2015 11:15:00,10.084,,85.682,85.668
10/11/2015 11:30:00,10.0839,,85.68,85.6671
10/11/2015 11:45:00,10.0851,,85.677,85.6656
10/11/2015 12:00:00,10.0872,,85.675,85.665
10/11/2015 12:15:00,10.09,,85.673,85.6647
10/11/2015 12:30:00,10.093,,85.671,85.6639
10/11/2015 12:45:00,10.0958,,85.669,85.6635
10/11/2015 13:00:00,10.0985,,85.669,85.665
10/11/2015 13:15:00,10.1012,,85.668,85.6657
10/11/2015 13:30:00,10.1036,,85.668,85.6673
10/11/2015 13:45:00,10.1054,,85.666,85.6665
10/11/2015 14:00:00,10.107,,85.664,85.6656
10/11/2015 14:15:00,10.1084,,85.663,85.6656
10/11/2015 14:30:00,10.11,,85.663,85.6667
10/11/2015 14:45:00,10.1123,,85.663,85.6681
10/11/2015 15:00:00,10.1144,,85.661,85.6671
10/11/2015 15:15:00,10.1152,,85.66,85.6667
10/11/2015 15:30:00,10.1159,,85.659,85.666
10/11/2015 15:45:00,10.1172,,85.654,85.6613
10/11/2015 16:00:00,10.1188,,85.654,85.6613
10/11/2015 16:15:00,10.1209,,85.656,85.6632
10/11/2015 16:30:00,10.1233,,85.655,85.6621
10/11/2015 16:45:00,10.1263,,85.655,85.6624
10/11/2015 17:00:00,10.1288,,85.655,85.6622
10/11/2015 17:15:00,10.1296,,85.658,85.6648
10/11/2015 17:30:00,10.1296,,85.659,85.665
10/11/2015 17:45:00,10.129,,85.659,85.6645
10/11/2015 18:00:00,10.1282,,85.661,85.6658
10/11/2015 18:15:00,10.1276,,85.664,85.6684
10/11/2015 18:30:00,10.1267,,85.663,85.6672
10/11/2015 18:45:00,10.1247,,85.667,85.6708
10/11/2015 19:00:00,10.1227,,85.668,85.6715
10/11/2015 19:15:00,10.1218,,85.668,85.6714
10/11/2015 19:30:00,10.1209,,85.668,85.6713
10/11/2015 19:45:00,10.1192,,85.67,85.6733
10/11/2015 20:00:00,10.1177,,85.67,85.6734
10/11/2015 20:15:00,10.1179,,85.671,85.6745
10/11/2015 20:30:00,10.1183,,85.672,85.6758
10/11/2015 20:45:00,10.118,,85.668,85.6721
10/11/2015 21:00:00,10.1174,,85.668,85.6724
10/11/2015 21:15:00,10.1162,,85.666,85.6708
10/11/2015 21:30:00,10.1155,,85.667,85.6723
10/11/2015 21:45:00,10.1173,,85.668,85.6742
10/11/2015 22:00:00,10.1194,,85.668,85.6758
10/11/2015 22:15:00,10.1195,,85.667,85.6755
10/11/2015 22:30:00,10.1193,,85.669,85.6786
10/11/2015 22:45:00,10.12,,85.67,85.6805
10/11/2015 23:00:00,10.1204,,85.668,85.6797
10/11/2015 23:15:00,10.1191,,85.665,85.6776
10/11/2015 23:30:00,10.1179,,85.662,85.6757
10/11/2015 23:45:00,10.1185,,85.66,85.6749
11/11/2015 00:00:00,10.1201,,85.659,85.6754
11/11/2015 00:15:00,10.1231,,85.657,85.6747
11/11/2015 00:30:00,10.1262,,85.658,85.6768
11/11/2015 00:45:00,10.1283,,85.658,85.6782
11/11/2015 01:00:00,10.1297,,85.659,85.6801
11/11/2015 01:15:00,10.1304,,85.653,85.6748
11/11/2015 01:30:00,10.1309,,85.654,85.6765
11/11/2015 01:45:00,10.1313,,85.649,85.6717
11/11/2015 02:00:00,10.1321,,85.645,85.6678
11/11/2015 02:15:00,10.1339,,85.644,85.6668
11/11/2015 02:30:00,10.1364,,85.644,85.6667
11/11/2015 02:45:00,10.14,,85.644,85.6669
11/11/2015 03:00:00,10.1431,,85.647,85.6696
11/11/2015 03:15:00,10.144,,85.65,85.6721
11/11/2015 03:30:00,10.1433,,85.653,85.6741
11/11/2015 03:45:00,10.1409,,85.655,85.6748
11/11/2015 04:00:00,10.1376,,85.657,85.6755
11/11/2015 04:15:00,10.1338,,85.657,85.6737
11/11/2015 04:30:00,10.1301,,85.658,85.6728
11/11/2015 04:45:00,10.1274,,85.658,85.6711
11/11/2015 05:00:00,10.1253,,85.661,85.6722
11/11/2015 05:15:00,10.1243,,85.664,85.6737
11/11/2015 05:30:00,10.1232,,85.665,85.673
11/11/2015 05:45:00,10.1203,,85.666,85.6718
11/11/2015 06:00:00,10.1171,,85.669,85.6727
11/11/2015 06:15:00,10.1152,,85.67,85.6713
11/11/2015 06:30:00,10.1132,,85.673,85.672
11/11/2015 06:45:00,10.1097,,85.676,85.6725
11/11/2015 07:00:00,10.1059,,85.681,85.6749
11/11/2015 07:15:00,10.1029,,85.683,85.6747
11/11/2015 07:30:00,10.0999,,85.689,85.6784
11/11/2015 07:45:00,10.0961,,85.688,85.6757
11/11/2015 08:00:00,10.0922,,85.693,85.6789
11/11/2015 08:15:00,10.089,,85.696,85.6806
11/11/2015 08:30:00,10.086,,85.698,85.6813
11/11/2015 08:45:00,10.0832,,85.698,85.68
11/11/2015 09:00:00,10.0804,,85.7,85.6812
11/11/2015 09:15:00,10.077,,85.701,85.6816
11/11/2015 09:30:00,10.074,,85.701,85.6813
11/11/2015 09:45:00,10.0722,,85.701,85.681
11/11/2015 10:00:00,10.0709,,85.701,85.681
